sample_id,substrate_material,coating_material,reinforcement,coating_method,electrolyte_composition,current_voltage_mode,ac_dc_mode,cooling_method,surface_preparation,reinforcement_percentage,particle_size,current_density,voltage,frequency,duty_cycle,treatment_time,temperature,pressure,spray_distance,surface_roughness,heat_treatment_temperature,heat_treatment_time,speed,num_passes,surface_hardness,corrosion_resistance,corrosion_rate,coating_thickness,porosity,pore_size,wear_resistance,experiment_id,data_source,is_demo,units,notes
S0001,Magnesium,Magnesium,Si3N4,plasma_spray,mixed_oxide,constant_voltage,DC,air,polished,10.911159838086272,5.671168602619217,58.31018242104499,92.42922177746716,1701.2910594633613,26.717190234505185,60.12003851254536,17.391961026007667,4.249577934338234,54.206534253112096,3.563896489531225,500.0,5.038557680548313,21.857640614505552,4.0,83.16984925665363,51.01890516813866,0.5143194802356235,70.92117753748303,9.472907313987147,0.46761184047961724,240.26772609352744,E001,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0191,Zirconium,TiO2,Al2O3,electrodeposition,aluminate,constant_voltage,AC,water,polished,19.9545141506034,24.666316642247864,16.57798843426123,86.52063738087946,204.34994885837165,82.95912712786497,19.853882551775747,60.02819751734717,2.7270311647709455,227.05474510219096,0.11611949934337751,25.0,0.0,35.322183961314245,1.0,153.87591109123878,35.634417789416965,0.9291076470452508,26.887187867047288,1.8048975565540628,2.361380123462778,215.88695293379365,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0192,Zirconium,ZrO2,SiC,sol_gel,aluminate,constant_voltage,DC,oil,polished,3.6275918193208536,5.6009321906120615,12.08365434336818,142.82884780868517,1573.439316445961,14.53483349934046,98.36575271755018,53.63098491117601,4.598984313930189,173.51865699391834,0.05,450.0,4.039608087578998,32.93877109270933,2.0,238.63041316609204,29.5253625634747,0.7908386536023426,16.556280449083985,4.963470295977594,1.8648226347258883,152.10976418791245,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0193,Zirconium,TiO2,SiC,electrodeposition,aluminate,constant_voltage,DC,air,sandblasted,4.446902950323365,20.381154770000048,3.3854839521872195,145.44257328611184,4389.568882940035,60.593333523915206,99.15071018584665,24.602356565169465,4.270908642053305,187.13799565492172,1.9068214270504682,300.0,4.197169535119319,28.843827638145513,1.0,185.21357740630194,31.371772133753673,0.7267413097053134,26.663858242252545,3.006966632795684,3.34362181106514,123.88739379373858,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0194,Aluminum,TiO2,graphene,anodizing,KOH,constant_current,AC,water,ground,11.019036293955594,4.257689801034216,22.497333012061066,354.15037848568244,4559.938237857405,93.62474251968654,,68.04751410018338,4.157608511416322,199.14511384507287,4.113606193698651,25.0,0.0,,4.0,95.73673952075536,4.526485454113731,1.1711822486030012,39.226703121979554,15.094869475171482,10.376056037567091,134.04755620115728,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0195,Tantalum,Magnesium,TiO2,PEO,phosphate,constant_voltage,DC,water,sandblasted,9.886820246602335,7.125848682659069,52.859163470800986,138.90723202277138,548.1767288427519,55.17790220663363,115.46100334904104,17.422867719547515,1.5152414190432988,,6.136966549617879,450.0,10.432774478942983,2.8863296217669117,7.0,186.39209856442878,38.896320565250235,0.2776749462237302,61.95692356320846,15.98610469267937,3.679306456538156,218.2696952509743,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0196,Magnesium,Zirconium,graphene,electrodeposition,fluoride,constant_current,AC,oil,polished,11.645610797881016,10.486019114747752,20.863577648244966,490.8597116373853,2290.292708092157,78.05710469655077,36.11205729882285,32.172458110294635,1.1890540016076054,243.4738812719638,3.4027187284144382,300.0,0.7536447740655654,26.501626456333007,3.0,92.17338842047937,18.193700147644964,1.40660013230881,35.747777890240165,8.39345441895827,14.494656364991666,159.18753917604582,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0197,Aluminum,Al2O3,graphene,plasma_spray,aluminate,constant_current,AC,water,sandblasted,1.4569439306233243,8.143921320333048,41.06537839705603,154.88033030670658,1906.7445079381955,60.59038272107368,100.06460498388307,18.708829600577477,3.6054343387073646,230.88372097413713,1.814421886221783,250.0,5.490151378318036,26.048067349828873,4.0,149.3915442590776,39.182668984254136,0.18979836735503408,81.4063643193027,12.282454090985985,2.3212410930942706,129.6748076277566,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0198,Magnesium,MgO,ZrO2,PEO,mixed_oxide,constant_current,DC,water,ground,8.383390898443754,19.968852778358535,45.636270840712534,95.56572271319132,2446.7959831169396,76.56250676845437,45.484660954993394,58.38288341299007,2.6088901535362816,228.57485304827847,3.8674011813097025,300.0,8.320547970046611,15.407547105424758,2.0,145.8510680332616,35.37357096497112,1.2865113527769299,46.18277252474161,12.162797341794896,1.2447703569940587,151.91669214755245,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0199,Aluminum,Magnesium,Si3N4,anodizing,silicate,constant_current,DC,water,as_received,11.868076110278436,23.944450529984806,20.357947742221775,487.87300817982344,2773.597620293386,65.72550150519942,66.80084194047419,38.94412036857844,3.576707208305796,228.82754350873617,3.6469099699239544,200.0,1.7697777702490027,19.434779990988286,1.0,84.4259933605968,1.5080541224460406,1.3881068608614446,23.595198581239003,11.787149501482975,14.683939651114434,100.02355083151002,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0200,Tantalum,Magnesium,graphene,sol_gel,KOH,constant_current,AC,furnace,ground,11.911231350446773,21.88859736708867,49.47680336571044,197.6637880383665,101.29380008873035,68.74622123568994,56.244003415652806,57.38315140831634,3.9228225445000238,272.58950041356195,0.5315770894259695,500.0,9.61091636570029,20.076826141281586,5.0,106.53386397355996,26.10872196045628,0.6972847987912922,24.68706915193412,9.856290933084534,4.159956063117505,163.33794857505617,E020,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0201,Aluminum,MgO,ZrO2,anodizing,aluminate,constant_voltage,DC,air,sandblasted,13.318012254483284,3.8817677803465256,41.820899920349994,262.7113149168679,4211.211239605804,29.363947842342643,5.672752607464832,37.557012354733374,1.828910783051379,198.8481948608186,3.2412434618591526,450.0,11.33187987581956,10.357197177113749,,237.27992005293004,21.12286163474732,1.0659843766816022,29.798081705437525,9.82188650385088,5.364542081868822,229.07001840373175,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0202,Tantalum,MgO,TiO2,PEO,NaOH,constant_voltage,DC,air,sandblasted,14.544212565551945,19.42838247491479,33.99529149335614,529.5131920062212,4868.320365866693,73.05477765369801,71.06315225700314,44.623147501967125,1.7809269490526392,291.7680498742396,4.45676635560447,150.0,1.5457504423852537,13.252497864395849,4.0,85.1316780113954,14.845851626990004,0.21355948647548742,62.07885542939491,13.917591272458461,16.13933886663863,161.62849179082497,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0203,Aluminum,Aluminum,ZrO2,electrodeposition,NaOH,constant_current,DC,air,polished,13.010170465146704,3.74127548695255,1.058555378987106,522.1846095788869,3267.0240600182115,30.222340366468117,90.9631770928546,44.767465660801754,,79.79817109765948,1.244943686391118,400.0,2.2589035850550987,17.317192631876562,5.0,206.2259495988169,34.668084897857206,0.6017429299962503,46.22992705224453,2.7991650206072287,13.184204969856985,235.02546052617708,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0204,Zirconium,Aluminum,Si3N4,PEO,aluminate,constant_voltage,AC,furnace,ground,15.909741530093983,22.83885860872443,3.0703551894456798,407.4584446324589,3302.261192466846,93.35442338712,25.073524111156193,17.9627424883904,1.730971910869238,207.9897441484661,5.321520437775395,150.0,11.702118086881333,24.523982166552003,6.0,176.8215276026708,26.146370272299603,0.467104185903866,44.48820827142109,5.573742590887113,10.022237311879536,209.635069758748,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0205,Aluminum,Aluminum,graphene,sol_gel,silicate,constant_current,AC,furnace,polished,12.682832376349538,12.971070462931031,59.46108480225774,84.46947586627735,2639.899289153542,29.3619112317024,112.1404241176993,42.96472421249023,3.502828742072898,229.23163648394888,2.100976276072476,300.0,2.7753398690360283,38.2769490346783,2.0,,24.140476861992656,1.4755458179873617,24.51729565842372,11.60765389405757,0.05,180.72542268820828,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0206,Aluminum,MgO,ZrO2,sol_gel,fluoride,constant_current,DC,oil,as_received,10.981399419475487,8.442708147014834,47.154751486710005,346.67006270569874,1671.3670585719087,30.118140305800786,65.99594703312795,56.669183602488175,3.8602870064632255,169.30510273858988,3.1956880104876477,400.0,,22.00089977124256,5.0,60.25327128233596,1.0,1.8678266118070206,22.014867988187696,17.67054107105624,8.16200437047942,137.49415088943712,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0207,Tantalum,Magnesium,TiO2,sol_gel,NaOH,constant_voltage,DC,air,as_received,12.320830363312313,3.96778615848811,56.31635026760387,544.5389675211289,744.8891208976055,82.98721524112845,25.498290362375755,50.493395994903196,2.6241752572395995,122.05209661423412,4.971676030911417,25.0,0.0,29.51539247218486,7.0,75.00556559540311,1.0,1.3823540488745054,36.25423729903898,31.874332182447525,19.743571567140627,89.73891758240966,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0208,Tantalum,MgO,Si3N4,sol_gel,fluoride,constant_current,DC,furnace,as_received,,0.34463675006616507,54.235889090163624,523.4581142119903,2920.3167134802534,30.653798266839626,79.2839706554418,19.893444808088674,3.7570989451938948,187.50936317777476,4.838215835449898,400.0,10.765161162808893,32.473042993426574,4.0,69.37507718988886,1.0,1.2361882130495414,29.30227800113325,23.128391359468573,15.080820088570242,83.19272017232136,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0209,Aluminum,Tantalum,SiC,anodizing,KOH,constant_voltage,AC,water,ground,5.826552544147639,6.236277441939074,2.2061360054222994,103.00124625997144,224.70701754603527,40.67673744675905,27.07111147926456,58.423639069638675,2.7969690608184927,141.18692007267566,0.05,200.0,8.040842936431009,5.42681673103359,1.0,159.09473697422553,31.680076661997866,1.6252119624386567,8.189319763193929,0.9714983960237862,1.2306063670490122,118.55606733256204,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0210,Tantalum,Tantalum,ZrO2,anodizing,NaOH,constant_voltage,AC,furnace,sandblasted,10.784295722833559,22.854800578868733,47.71899009767336,247.98365154518433,4122.51283845937,70.7444137002173,12.306335053963688,35.07607906949196,3.7079227488515416,277.2810177669541,5.148994819974384,400.0,6.841455663806863,26.471862034603696,2.0,244.14430327806517,29.54195159760691,0.6830037643948466,39.27721536460505,14.31018745485195,5.649276433298144,213.980885158186,E021,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0211,Aluminum,Al2O3,graphene,anodizing,phosphate,constant_current,DC,water,ground,17.52325070033329,19.941691697192077,27.61759889665812,207.76837295141965,2104.558497353077,23.493629316554873,83.81125287821285,15.938262180636436,1.512357115080764,139.19810313331374,1.038236951137299,300.0,11.07117600748186,19.802318089922554,6.0,222.99263781049885,17.345460604668045,1.4468031904071286,26.447713765242188,10.372451181982917,3.2481626762302795,232.11909114157527,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0212,Zirconium,MgO,Si3N4,plasma_spray,fluoride,constant_current,AC,furnace,sandblasted,,24.246353008380453,47.583934036038684,114.86405345245278,2073.771120809874,23.52109916033769,17.729911580131866,25.11371121047594,3.8247937066986886,93.92674817553227,3.7138784853687374,25.0,0.0,23.324806747667793,6.0,35.55541424450699,18.55008310364196,0.5571452290180339,69.73480650863696,13.292175538722313,1.374929208815032,150.8509747513977,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0213,Tantalum,Al2O3,TiO2,sol_gel,phosphate,constant_voltage,AC,furnace,polished,2.262957530202003,2.563999951978257,1.3962312656397233,397.39915562438046,,51.34046597766261,17.21500656329006,47.341377725576365,3.71805810555658,194.09728504136322,,400.0,8.071561582123305,2.498260494992739,3.0,90.21985738171624,28.12232612252877,0.6685476929168221,19.546511895027123,3.76772402259173,8.501398550936374,116.17207590031985,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0214,Aluminum,ZrO2,ZrO2,electrodeposition,NaOH,constant_voltage,DC,air,sandblasted,12.049361533665886,14.824859650466454,18.00375877083329,186.92418218011838,4846.769443492932,30.71422410978178,90.09350976590854,35.176107836954465,1.6997256817212993,148.99814784509232,4.788578703963106,200.0,10.20238398832246,36.342413725348024,2.0,64.59664096614488,31.509209239823328,0.9578213008649588,38.05704685365276,6.091859616599706,3.916259113936738,138.75052440850027,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0215,Zirconium,TiO2,none,electrodeposition,NaOH,constant_voltage,DC,oil,sandblasted,0.0,0.0,45.32810277168683,222.4329015626489,874.5847638535942,30.030926223367853,11.348256818928183,60.134895893980804,3.0018694596807873,73.97453620021025,3.675065350515072,500.0,8.01232528886284,38.158581833442554,3.0,244.64912521753837,25.996955632573478,0.7869430192219645,40.61115622346631,13.509608684565038,3.927821594966537,156.95435083599784,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0216,Aluminum,ZrO2,none,sol_gel,aluminate,constant_current,AC,water,as_received,0.0,0.0,47.7882265274938,95.17943835070898,756.5391073760558,10.785308320573577,98.12345559051478,30.64247591177469,4.348902505434808,191.2105877494771,1.987721075839032,450.0,6.292284200933292,1.1357950236998584,2.0,81.8342516115193,23.351131894732216,1.7495951182804652,16.372462195061573,11.475236932713255,1.9719373088471217,58.69735235682049,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0217,Magnesium,MgO,TiO2,electrodeposition,silicate,constant_current,AC,water,polished,16.63509662392057,8.045349394808206,37.563161471662816,298.98377938933277,827.6575077251508,41.48821525182558,96.55710724450017,65.23175095088595,1.6228519113759754,184.46160279142535,2.282344904761744,150.0,4.981797225832151,9.298872089618925,6.0,74.28890070853467,13.214191812291904,1.3083607234639922,51.25997310060272,13.607313733763924,8.088683934655705,168.7881646084272,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0218,Magnesium,Tantalum,Si3N4,anodizing,mixed_oxide,constant_voltage,AC,water,polished,12.07239731550448,7.12246547857177,18.774115177329563,129.08393182602825,3292.63741425382,37.05129714256428,21.26024422894309,33.62101679060869,3.8119090280660437,93.29927165829878,1.1842595386924992,350.0,6.286039767099269,8.027572774649048,6.0,166.59256458809702,27.70774947119329,2.476461897204354,14.048649896550891,7.838581761843817,2.2251881894223096,172.032251391914,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0219,Aluminum,Aluminum,Si3N4,plasma_spray,aluminate,constant_voltage,DC,oil,sandblasted,12.03157089015834,14.367440285513707,19.311392885983913,266.0452117897446,4959.476593647992,12.648243920266985,64.61377443685143,55.356140992987015,4.792850227160992,199.40954223996073,6.8862740696076425,250.0,6.508504464502736,31.470876173914206,1.0,152.36104838645304,33.87474060053181,0.47033596719517035,54.15363417592724,4.6866810087211705,6.338935101823086,216.06075116244773,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
S0220,Tantalum,MgO,TiO2,plasma_spray,KOH,constant_current,AC,water,ground,7.1025331426108735,4.623788138645031,58.03907385487992,121.67111105165075,1177.3758520087736,62.8048201481614,16.11193146142837,66.94906471632672,4.398088638909043,191.83974346437225,2.752645177705399,350.0,4.649566632859896,24.325122305360992,6.0,79.68732643187167,41.809316704872394,0.062120582865908214,75.96549359114,15.256462644154817,1.3709092722138014,151.5801935889183,E022,synthetic,True,synthetic_range,Auto-generated for development; not experimental data.
